SALE DATE,Hour,Minute,Second
20120430,1,48,50
20011129,12,42,45
20010726,16,40,30
20130701,24,16,6
20010629,6,26,49
20110615,8,45,6
19880401,12,33,11
20080410,9,1,36
20101207,15,56,9
19890301,0,4,48
19950401,13,29,7
20100630,4,44,0
19951201,2,3,45
19970601,23,53,25
19750801,17,37,3
20060928,11,25,15
20040730,6,2,18
20070126,14,18,43
19990701,19,18,40
20070131,15,11,29
20110429,22,41,37
20060824,22,4,28
19970601,9,5,52
20060818,21,18,37
19941001,7,16,54
19971201,8,32,41
19960601,9,12,9
20131017,12,55,46
20030630,13,48,58
20120813,23,30,24
20041004,1,22,40
20141114,22,52,57
19801101,15,49,57
19810101,15,46,53
20071211,2,3,21
20020418,7,38,34
20131025,1,14,18
19970101,1,25,27
20070731,21,35,58
19910601,14,41,54
19991101,10,35,57
20141113,4,37,18
20140627,23,0,16
20090306,4,51,51
20030818,16,18,54
20130726,3,7,48
19770701,1,14,52
20050916,3,38,34
20110815,18,15,9
20050601,2,19,41
20050729,2,52,32
19820701,1,18,58
19751001,16,8,47
19870801,2,35,56
20060322,22,5,4
20080730,5,52,3
19890301,10,53,59
20101101,6,37,16
20140106,7,43,31
19991001,2,38,16
20091208,11,52,52
19951001,0,3,1
19960901,12,33,20
20120110,9,7,39
20120911,12,14,14
20111104,7,37,50
20120120,10,41,59
20090828,0,32,52
20020710,9,38,19
20040317,6,54,46
19771001,7,43,33
20040317,0,5,9
19840901,1,58,49
19981001,2,49,37
20001208,13,10,55
20060927,22,22,3
19840701,19,59,58
19760901,8,58,42
20071102,17,10,37
20040831,21,52,41
20130429,24,38,15
20111201,8,41,32
19950101,17,22,26
19940101,22,31,48
20090731,20,36,9
19810801,6,31,40
20051020,3,1,15
20040317,4,2,9
20050128,4,18,23
20040330,10,58,9
20011231,11,29,36
19940701,12,37,19
20100301,20,23,26
20051109,5,3,32
19960501,18,20,31
19920401,17,35,9
20110824,20,46,57
19770501,2,36,53
19870901,24,45,42
19990601,15,41,28
20130430,9,29,54
20120628,14,40,1
20050801,10,23,50
20070301,4,28,2
19981101,13,40,43
19880301,5,22,17
19880901,24,27,51
20040813,3,39,23
20120815,6,15,40
20140731,1,28,10
19750601,7,31,17
19910301,8,0,59
19880801,13,5,22
19981001,6,28,16
19770901,9,17,37
20060824,22,1,2
20121210,17,45,57
19910401,7,27,4
20050830,11,41,59
19910401,16,4,1
20120503,24,26,18
20030801,13,30,33
19770401,10,51,54
20060616,0,15,37
19871001,3,25,53
19801001,7,37,17
20060620,0,7,34
20090611,1,29,13
19840601,24,51,51
20081030,3,4,23
19940401,15,36,27
20050712,16,0,4
20070615,4,47,29
20030728,1,20,11
20080822,13,20,57
19920801,12,45,56
19880601,18,18,27
20040524,13,56,21
19890601,13,13,9
20050930,20,56,2
19950601,2,36,37
19840601,4,21,40
19870201,9,46,21
19820701,23,52,17
20080711,12,12,40
19890501,7,49,9
19771101,0,29,56
19981001,9,15,7
19861201,4,29,46
20120831,0,46,54
20090821,19,24,0
19790801,2,46,14
20131223,0,20,34
20110829,5,9,0
20030403,17,56,52
20021031,9,36,27
19990528,15,43,37
20010531,23,50,8
20010531,5,6,31
20120302,11,11,52
20050810,24,44,33
20001101,15,22,21
19891001,20,34,31
19860901,6,26,59
19920401,24,57,31
19940301,12,45,10
20130617,2,51,37
20101217,8,14,7
20140109,6,39,20
20010828,4,42,58
19801201,9,9,15
19770501,24,18,34
20090513,24,50,55
20030804,2,34,1
19970101,18,7,16
19811201,20,7,11
20000103,9,16,30
19811101,11,50,22
20040930,12,3,30
19810901,15,43,27
20120302,21,45,28
19890701,0,33,42
19930501,22,17,36
20140505,10,24,51
20071012,3,56,13
20040701,13,19,42
20140617,4,43,8
20040428,0,48,23
20140801,18,16,38
20130815,23,29,30
19750601,7,42,46
20081003,12,6,6
20000131,3,30,38
19900801,19,52,30
20110527,16,2,0
20030731,18,49,12
20070402,23,24,34
20101101,21,35,5
20140702,10,31,54
20081230,7,56,38
20130215,6,24,22
20130215,22,4,47
20060911,14,51,46
20140311,3,26,51
20140311,2,38,40
20050801,8,25,54
19841001,23,6,8
19970901,0,51,8
20110504,8,31,59
20010601,4,28,41
19771001,24,41,58
19980801,3,22,44
20060503,20,5,54
20080703,14,20,54
19980201,10,55,7
19771201,2,28,2
20010816,18,48,4
19970901,8,10,22
19980801,6,39,2
20141202,12,23,31
20010830,6,58,6
20120607,14,7,9
20030410,14,14,17
20111220,9,45,51
20141027,13,47,7
19991210,23,17,57
20140821,7,18,27
19910801,1,57,40
20040526,14,19,8
20020815,20,16,53
19930501,3,26,18
19810401,3,48,40
20010411,12,21,5
19971201,19,21,56
19920801,21,6,46
20010307,12,12,7
19760401,13,58,41
19930801,15,35,55
20070628,11,26,36
20091002,7,22,13
19940701,23,55,58
19891001,20,17,8
19980101,13,26,0
19950501,4,25,53
19860501,9,46,41
19970701,18,26,1
20110923,20,35,15
19960601,14,10,25
19950501,20,57,13
19960701,20,25,15
20050308,1,40,53
19840601,24,41,49
20010801,8,8,46
19900801,10,2,34
20120604,14,26,20
20021001,4,24,32
20090708,23,40,28
20130604,16,46,22
20130715,17,38,25
19960801,13,32,8
20110606,4,13,33
19750901,19,57,25
20140515,10,20,21
19870501,5,20,37
19861001,7,50,22
20020502,20,21,2
20100707,9,6,25
20120817,10,29,27
20011031,18,31,19
19920701,20,2,56
20010926,18,16,22
20040601,6,13,20
20120628,11,31,42
19990501,17,8,10
20010104,2,23,13
19980401,5,29,35
20090903,22,14,34
19760901,22,50,21
20000531,3,4,40
19921101,7,40,3
20130709,16,42,57
20110811,9,48,59
20110811,5,28,37
19790901,6,34,59
19971001,10,32,14
19790701,21,9,17
19980801,12,57,4
19970301,24,21,22
19880801,15,43,14
20100809,13,19,39
19791001,7,15,0
20060630,23,45,46
20040909,3,23,46
20110725,1,42,43
20020905,7,16,0
20011116,4,41,36
20110923,9,17,7
19930301,5,40,12
19830401,8,9,16
19981201,9,40,59
19760601,3,29,39
20080630,1,18,41
20120928,24,43,6
20130627,3,27,49
19951201,13,24,15
20100924,21,2,12
20140520,6,31,32
20050620,14,23,27
20010104,4,22,43
20000830,19,44,53
19980501,3,50,32
20020510,11,49,57
20130614,2,50,0
19990601,20,20,45
19821001,5,49,6
20140701,10,46,3
19760501,3,25,14
19771101,1,0,10
20010731,19,17,55
19900601,6,25,46
20000628,19,27,58
20110204,10,28,22
20060815,5,1,12
19991001,2,59,0
19760101,8,24,19
19991101,23,9,38
20110325,22,51,17
20040227,1,43,22
20080626,9,19,10
19920901,20,1,39
19880801,19,27,34
19940801,8,28,3
20090701,19,47,55
19950401,14,0,38
20000720,1,42,20
20061218,19,55,27
20140523,21,0,5
20030116,12,26,44
19950301,14,46,18
19861201,19,31,41
19840701,21,55,43
20121207,12,49,58
20101028,9,58,25
19970601,17,49,24
19961001,0,47,41
20081031,7,11,34
19990601,18,42,14
19900401,0,58,28
19900501,0,0,14
19961001,24,51,58
20130930,14,13,10
19920501,3,58,47
20020819,15,14,46
19940801,4,6,40
20090408,22,48,40
19810801,3,38,22
19830801,24,18,42
20120629,7,50,50
19900101,8,34,33
20130723,6,20,42
19951201,22,35,11
20070808,22,34,26
19890901,10,20,32
20090904,23,20,12
19970201,15,24,5
19911101,4,42,47
20130815,22,14,59
20050527,1,32,11
20040429,2,53,52
19790501,10,40,25
19971201,0,45,6
19950901,23,20,4
19940601,1,32,33
19920901,5,19,2
19891201,3,29,47
20071213,20,38,16
19830601,19,10,12
19750701,23,7,39
20080314,20,49,4
19910301,24,30,42
19980401,23,36,53
19930901,15,35,26
20130823,23,51,9
19890301,2,37,9
20120815,20,10,37
19940301,17,15,47
20060621,18,53,20
19920401,8,0,53
19910401,19,34,3
20110630,10,11,59
20090923,21,8,40
20040827,10,28,23
19981001,20,39,37
20071212,12,59,5
20060127,16,52,17
20051121,1,22,3
20040625,23,55,54
20030814,19,32,50
20010531,4,48,21
20061129,0,18,35
20060112,0,22,30
20120131,18,47,56
20110131,13,44,5
20130426,14,48,56
19970101,13,51,22
20050729,17,18,37
19760701,24,1,31
20031230,13,56,55
19820601,2,46,26
19761001,11,50,0
20130731,3,43,26
19860601,2,17,34
19810601,2,20,52
20030820,17,52,47
19980601,7,13,48
19930401,20,51,23
20000710,10,49,44
20120215,13,47,14
19870101,8,12,44
19971201,21,49,4
20070507,22,34,44
20090630,5,30,40
20060801,15,41,39
19810401,12,41,5
19910101,23,57,13
19871101,19,34,29
19761001,3,20,9
19971201,22,56,8
20091113,17,50,47
20110608,18,7,29
20111216,22,3,7
19911201,20,26,41
20050701,19,15,18
19770701,12,9,8
20120928,14,5,21
19770901,22,45,58
20130523,12,6,23
19930601,24,1,20
19930701,18,29,43
19920801,17,38,37
19900501,7,33,25
19990201,24,16,45
20070604,22,30,40
20010222,10,16,1
19840601,24,13,21
20051222,16,12,7
20080703,11,51,23
20110125,12,57,49
20071206,6,32,17
20130426,13,44,44
20140402,12,13,8
19940801,13,6,57
19830101,20,32,31
20130628,9,58,38
20140605,6,1,11
20051130,20,44,46
19770201,21,50,19
19770201,5,27,51
19990901,1,40,50
19981201,8,48,56
20141219,10,4,53
20010629,13,41,42
20030804,19,46,6
20080723,18,55,41
20060818,21,11,26
20020801,22,34,23
20030502,12,58,59
19981101,10,11,15
19991101,23,36,9
19800801,23,4,34
20060126,17,7,14
20010518,0,46,12
20030804,23,33,5
19791101,2,25,51
19971101,12,7,58
20031014,18,40,11
20060623,10,4,29
19810601,15,48,37
20041014,12,34,35
20090911,12,11,33
20050303,24,18,55
20141031,22,33,57
20091006,20,57,21
20050401,3,0,40
20141203,13,52,34
20110118,7,38,33
20030825,12,11,36
20030825,9,21,11
19910801,0,3,23
20070123,9,25,36
20061229,11,6,8
20140305,14,57,21
20100315,24,52,8
20140814,7,48,9
20121203,6,0,1
19830601,1,0,54
19871001,7,3,32
19930701,24,49,1
20070730,18,53,49
19980901,3,16,27
20050715,10,55,32
19940101,11,46,33
19841001,0,46,39
20051216,11,40,9
20060607,5,5,2
19820201,14,19,31
19870801,24,53,54
19841101,13,18,2
20100812,20,50,47
20020322,11,33,39
20081030,20,48,59
20050125,1,47,52
20130402,6,38,50
19811001,18,20,59
20060525,12,48,13
20120320,4,36,9
20130516,20,44,20
20140924,5,36,55
20020405,6,40,32
19861201,0,50,29
19980301,18,25,4
20140210,22,27,15
20081222,17,18,27
20030321,8,42,58
19920601,8,50,54
19971201,8,34,52
20050506,1,2,57
20140630,2,14,9
20131031,14,20,30
19970801,20,24,10
20110826,1,16,12
20111107,11,35,39
20050819,18,11,44
19890801,21,35,12
19840601,20,36,55
20130927,16,41,16
20050810,12,48,29
20050810,11,34,52
20050902,14,30,2
20070604,5,44,5
20130226,4,14,8
20010530,12,28,40
20110801,23,1,4
20081105,14,19,53
19940601,9,12,48
20080411,22,50,57
20140730,12,5,47
20081105,19,54,5
19961201,5,22,3
19800801,6,47,45
20020702,4,33,3
20050224,1,57,32
20010815,23,54,22
19881201,11,12,30
20130531,19,24,8
20030115,22,25,38
20100420,5,22,24
19930401,12,13,30
19930301,20,8,10
19930401,1,23,50
19991101,21,13,15
19980601,2,29,33
20020102,9,15,59
20070731,9,42,20
19771201,11,38,49
19771201,7,47,43
19921201,17,44,46
20130930,1,55,30
20061031,17,50,21
19760901,21,17,18
19961101,4,50,47
20080918,19,20,8
20130703,6,8,11
19930201,20,57,56
19880301,23,46,12
20040720,8,45,17
20010622,2,43,55
20091230,22,48,32
20030710,2,59,37
20010703,20,54,55
20010523,7,49,42
20010703,11,32,23
20010523,0,26,50
20010523,15,25,43
20011107,9,44,54
20100111,0,41,38
20140212,13,35,40
20110317,8,19,37
19950201,17,37,36
20080401,10,51,33
19921001,17,46,34
20030911,21,5,36
20060206,3,42,35
19970801,15,27,8
20130815,20,36,39
19861201,7,22,1
20070831,16,4,1
19900701,6,5,32
19760101,8,21,3
20061024,10,56,16
20080918,18,16,7
20120615,21,18,44
20040120,21,17,14
20051003,18,37,26
20100809,10,10,48
20011231,10,8,24
19971001,5,1,30
20120113,12,45,2
20101004,5,57,34
20031104,18,57,11
20000927,21,43,44
20120928,10,18,34
20120622,22,10,22
20141216,2,18,53
20131115,4,38,26
20060728,23,46,7
20050506,17,5,18
20120928,6,43,9
20100809,13,31,42
20100809,17,3,39
19980501,8,30,13
20070723,2,19,21
19960901,5,26,12
19990701,13,27,31
20060728,9,8,39
20101004,22,35,41
20051003,7,7,53
20031104,15,31,14
20141216,16,20,28
20040120,18,41,33
20030430,3,35,26
20130715,3,14,56
20080904,17,51,16
20080404,23,48,29
20080415,24,59,5
20080509,11,35,26
20111202,19,27,31
20070613,7,57,46
20070301,5,44,58
20010614,1,8,45
20061101,3,42,21
20050617,13,28,2
20070503,6,12,24
19990901,23,43,38
19771101,2,50,49
19960601,8,35,57
20051222,10,51,9
20050802,12,21,18
20120525,11,34,11
20110315,15,13,42
20110606,17,13,5
20111101,17,14,27
20111101,10,8,39
20141024,14,56,54
20130717,16,19,7
20131227,7,57,52
20140717,7,49,56
20130520,11,6,48
20141029,18,12,4
20141230,18,46,40
20140723,8,52,56
20121126,18,1,8
20121206,7,14,20
20121214,18,48,43
20140305,10,36,54
20131231,22,46,31
20131220,7,25,5
20060929,14,19,16
20070202,7,46,39
19890201,12,11,57
20021017,17,16,52
20011116,1,57,15
20070202,19,4,21
20060601,12,48,50
19971201,4,38,23
20060929,2,31,58
20060929,18,43,7
20080107,24,59,58
20011025,9,42,17
20111222,7,25,55
20141229,15,20,10
20001016,3,56,54
20030306,22,57,58
20040914,17,56,17
20000103,19,33,36
20091029,23,29,8
20081105,13,51,15
20060628,14,12,25
19831101,22,28,28
20060601,15,3,49
20140430,7,7,41
20110127,22,56,35
20060217,12,37,34
20040804,0,6,1
20130820,20,5,7
20110916,15,2,33
20050321,19,35,51
20040416,19,29,39
20100615,2,28,55
20040129,17,12,12
20110927,3,56,37
20081020,22,0,18
20050630,13,44,57
20080818,10,23,4
20110930,5,41,38
20040811,16,12,12
20040903,17,30,58
20041001,3,55,9
20041201,2,6,32
20110801,24,37,41
20061110,22,38,23
20090930,21,26,15
20090602,2,13,0
20121011,19,22,55
20060331,14,30,32
20031222,11,42,0
20060413,23,55,10
20040827,18,50,55
20050321,23,7,22
20050603,22,0,52
20090331,23,4,53
20140604,23,2,16
20040921,24,59,20
20040101,23,45,38
20131015,6,45,16
20060615,13,6,54
20040604,22,18,52
20111102,23,1,20
20090707,12,51,57
20100401,8,9,3
20031230,24,14,38
20040805,24,9,8
20051031,2,10,59
20071004,0,7,6
20060418,0,48,22
20080425,21,45,17
20050111,3,44,24
20120731,9,36,58
20060428,3,10,58
20080318,7,42,45
20070502,6,37,6
20061201,13,26,12
20080806,16,54,3
20071107,21,3,4
20120718,6,5,3
20080709,16,44,49
20080709,0,47,56
20111025,15,20,15
20121102,5,13,4
20041206,12,19,51
20141017,2,35,2
20090806,24,37,48
20070910,1,5,14
20100326,5,21,39
20100326,7,28,24
20050110,11,48,9
20050110,18,37,6
20050110,1,47,27
19990801,17,44,18
20010720,17,46,13
20090528,20,38,7
20081211,16,55,2
19960201,24,34,41
20041215,8,48,10
19910701,1,57,28
20100401,7,37,53
20140804,15,33,37
20141211,4,54,28
19911201,8,48,23
19911201,23,32,11
20020628,13,37,7
19970601,1,46,37
20050330,21,1,18
20061206,14,37,6
20000628,15,40,35
20060616,6,24,52
20050103,3,43,16
20140102,18,39,48
20140102,9,29,39
20110930,20,39,5
19960401,17,51,22
20041203,2,55,21
19950901,2,21,1
19780101,16,17,1
20130930,7,58,21
20130930,11,26,57
19760101,13,37,35
19760701,2,16,55
19991229,21,1,51
20131017,11,53,19
20040401,20,21,18
20080618,21,2,34
20120629,19,53,44
20040401,10,30,14
20080618,14,55,58
20120629,1,23,9
20050722,9,11,24
20050722,11,28,3
19970801,18,4,12
20090930,13,20,7
20090930,24,58,21
20051101,7,49,53
19750501,14,14,21
20041102,23,11,17
20071218,8,57,33
19921101,0,5,20
19770601,9,34,24
19910601,3,48,13
20141125,24,2,47
20121001,7,34,7
20130307,1,53,47
19961001,15,41,25
20130718,5,53,49
20140429,8,31,50
19880101,21,15,46
20010815,18,19,10
19880901,15,14,49
20100205,12,5,33
20021125,16,21,51
20070604,0,13,28
20060707,23,14,31
20050815,15,18,26
20010131,6,57,49
19940701,18,19,33
19910701,0,19,38
20040618,11,39,12
20111212,6,21,16
20111007,15,18,2
20121213,21,56,1
20011203,7,44,35
20050831,10,23,51
19910601,8,24,24
20080111,9,49,49
20040413,4,44,52
20031008,21,54,44
20020524,22,56,23
20110815,8,16,35
20070228,18,13,38
20140709,13,50,20
20000619,9,55,48
20061031,1,58,33
20031230,23,4,24
20050722,9,9,23
20130712,1,44,44
20050715,19,39,23
20130520,12,1,55
20140430,4,47,4
20050608,4,27,20
20141215,4,26,0
20110128,4,21,12
20070302,17,26,43
20141201,13,2,19
20091223,6,25,36
20050513,14,56,19
20130607,1,12,15
20061130,9,28,41
20061201,6,55,16
20050722,4,53,16
20101215,19,39,43
20100611,13,7,26
20081031,14,53,44
20050324,21,44,12
20100115,11,12,9
20110210,14,18,49
20051201,3,46,51
20061006,7,4,14
20051117,8,20,26
20060331,18,36,47
20070420,11,23,43
20060831,19,41,49
20070712,1,48,2
20081121,9,17,6
20100823,16,25,25
20120203,18,28,42
20080828,18,35,6
20101026,24,5,54
20110913,12,26,42
20110913,10,43,22
20080519,13,10,3
20130520,7,29,2
20100409,0,57,31
20070420,1,26,40
20100611,8,33,52
20091223,21,17,10
20070302,5,13,8
20081215,18,22,54
20070703,23,18,51
19770501,10,16,32
19830801,1,21,19
19980601,0,22,5
20140109,18,30,25
19830201,24,51,10
20140228,19,32,59
20101116,16,50,17
19820901,16,50,41
19770601,6,19,3
20140815,2,38,47
19961101,22,34,27
19920201,6,13,38
20090731,20,13,1
20050912,23,6,54
20060724,21,3,38
20010215,7,58,57
19870801,5,43,47
19971201,16,4,18
19960601,22,49,10
20070731,12,32,8
19790801,18,52,37
20130910,11,48,20
19750401,23,45,38
19990101,11,35,15
20040514,20,47,15
20030821,19,13,9
20050810,3,45,10
19981201,4,54,59
20040818,10,50,58
19990601,8,29,22
19890801,12,8,55
20000211,15,57,49
20040623,22,20,51
19980201,2,55,41
20050307,14,15,26
19980701,9,18,51
20000929,20,47,37
19771101,13,35,59
19930401,3,17,30
20090604,23,39,59
20070207,21,55,42
20030626,5,43,53
20030626,20,26,3
20080814,2,7,23
20070314,18,5,4
20110728,6,32,10
20120120,11,23,52
20120605,6,0,39
20060721,14,29,50
20060721,21,1,28
20040604,5,10,12
20030625,22,27,35
19930401,22,40,43
20141030,17,23,3
19880701,4,51,14
20000724,5,15,7
20040803,18,5,2
19980701,8,12,41
19990501,6,50,9
19910701,15,20,55
20130529,10,48,2
20080711,18,48,35
20080711,2,26,3
20030818,17,38,48
20141015,5,47,7
20051229,9,37,10
20141015,11,31,16
20060627,4,42,46
19940301,11,12,59
20070831,8,47,52
20140908,8,49,11
20140902,22,11,44
20120402,19,3,4
19880701,9,46,16
19980501,13,45,32
19940901,23,24,56
19841001,23,30,6
20100115,24,4,51
20140804,5,8,35
20101223,5,45,36
20010914,3,49,25
19910801,21,3,58
19980801,22,20,14
20080725,21,45,57
20130729,7,0,51
20031217,12,24,41
20030630,22,14,3
20131231,21,47,56
20081110,3,42,41
20120621,10,4,12
20050131,17,25,30
20140605,18,19,31
19931001,9,12,59
20060725,9,24,37
20081020,9,1,44
20111202,3,2,31
19890901,7,31,24
20050810,9,24,48
19990901,20,43,2
20050810,4,52,27
20080822,6,50,51
19910601,9,14,40
20000321,5,45,23
20031105,8,4,49
20101115,9,15,34
19870301,15,42,11
20070809,6,28,12
20060814,4,36,33
20010822,16,52,53
19890801,19,50,2
20000818,1,56,34
20010216,9,17,51
19881201,20,1,11
20070702,19,12,44
20061229,13,52,54
19920501,6,28,50
20100813,16,8,40
20060828,17,40,31
20050630,3,48,39
19880601,6,58,28
20080415,16,17,37
20021114,6,43,30
20060811,7,56,43
20110916,16,26,2
20121011,15,56,37
20110620,20,8,14
20141215,3,49,53
20110331,10,31,55
20041210,9,16,35
20030915,12,7,45
20100525,14,55,59
20060906,13,17,33
20100813,3,49,3
20061121,0,37,15
20040901,14,37,35
20110621,3,51,29
20070327,10,55,25
20071001,10,11,5
20050512,0,27,14
19950901,13,28,13
19760701,1,27,28
20120912,19,16,0
20070830,24,7,56
20120613,10,20,27
20130906,18,41,12
20010928,23,58,40
20040730,0,14,41
19770801,14,18,35
19891101,21,17,38
20060601,4,11,37
20100505,22,44,21
20050207,19,53,20
20030221,12,36,54
20021220,21,26,19
20061121,11,29,58
20060424,23,46,40
20030423,9,15,20
20030627,3,42,40
20030411,19,39,41
20030228,10,29,30
20091008,5,7,0
20031023,6,42,39
20030411,3,51,33
20120629,15,27,18
20140612,4,23,13
20070427,6,43,21
20070323,24,2,1
20130517,1,26,59
19761001,15,16,46
20030114,2,2,10
20020426,1,10,40
20030730,9,59,24
19820101,4,12,11
20130222,13,9,2
20001128,2,57,53
20100630,24,59,53
19791001,10,36,59
19810701,16,2,58
20060627,19,24,36
20100108,3,26,7
20071130,2,1,43
20070504,21,19,16
20061127,9,43,47
19930601,11,41,58
19911101,22,10,5
20121001,17,17,39
20130116,12,18,10
19891201,4,56,6
20071119,8,7,20
20000605,24,11,17
20140225,12,52,9
19920201,4,4,28
19881001,0,9,42
20130726,3,52,23
19830601,8,36,28
19891201,2,33,10
19820201,18,12,12
19981001,15,22,18
20000630,1,28,58
20140919,0,13,26
20110915,6,16,48
20110915,13,54,18
20050902,0,19,37
19970701,1,31,2
19940201,1,10,22
20051122,11,59,12
19961201,10,6,35
20100715,2,56,52
19930501,13,58,24
20080702,3,1,13
20001109,16,2,43
20051101,1,9,34
19890401,14,51,18
19980501,3,8,45
19980501,0,59,6
20141114,14,4,25
20141001,9,12,15
19900601,16,9,15
20041207,19,45,48
19970101,10,5,15
19980501,19,31,28
20121217,9,0,0
20121217,22,58,8
20121231,18,23,26
20130228,15,31,12
20130701,1,49,34
20121217,24,27,47
20080505,3,38,15
20050201,21,31,30
19970601,17,16,59
20040322,7,32,56
20080215,21,29,17
20121121,7,24,47
20040709,2,57,36
20100312,0,0,48
20040315,4,6,3
20040428,2,3,19
20080215,17,52,57
20100312,7,2,25
20121121,18,53,59
20070316,6,17,9
20130612,13,38,40
20060201,24,32,49
20060201,4,10,42
20130822,17,13,54
19951201,9,24,37
20070228,17,19,48
20060801,10,54,36
19880501,2,56,1
19940801,2,33,17
19900601,20,2,48
19880701,22,56,6
19900901,15,20,48
20000905,18,5,15
19921001,23,42,16
20140303,16,51,26
20131016,11,58,29
20140204,6,33,30
20070405,19,7,21
20141114,20,56,21
20040721,15,45,22
20120319,17,43,18
20050822,9,5,54
20070724,7,25,45
20000825,24,45,18
20000818,8,26,14
20120215,15,38,46
20040430,0,32,0
20090807,15,48,21
20040510,21,4,17
20100315,23,57,40
20130215,13,10,56
20110708,18,30,11
20060210,4,20,38
20090722,13,36,8
20010625,6,15,52
19900601,20,13,10
20121031,20,4,0
20140918,1,20,29
20060713,15,30,5
20070831,16,32,41
20100621,10,49,31
20080624,23,2,51
20070503,2,14,0
20070828,24,41,55
20080606,9,31,36
20081006,7,25,51
20111206,6,30,11
20070518,13,11,5
20110601,2,19,24
20140516,24,40,6
20071228,8,4,3
20070629,10,36,55
20070731,18,26,48
20060728,13,37,27
20080215,17,19,12
20120206,2,41,16
20131031,16,18,4
20070511,20,52,44
20120502,19,2,36
20080821,16,5,6
20121018,5,3,30
20080416,15,6,31
20070525,16,14,49
20120601,9,52,56
20120330,12,8,50
20130109,2,31,7
20111205,19,45,52
20090602,2,50,6
20011015,7,35,20
20050303,12,2,33
20120518,14,51,32
19910301,4,42,5
20141219,11,25,10
19930201,19,33,4
19760401,18,4,28
20020917,17,31,25
20131118,14,14,1
19990101,11,38,18
19750601,22,54,46
19820801,23,34,27
19950101,3,49,43
19990601,15,15,15
19800801,19,36,19
19981001,17,21,56
20090918,1,43,25
19931001,15,42,53
20121030,15,47,5
20041021,23,37,41
19930601,7,56,33
19950501,2,23,35
20130805,0,25,6
20060720,21,19,3
19940601,15,47,58
19990101,15,22,9
20010205,11,22,49
20050701,7,22,55
19921201,1,29,58
20040824,6,16,17
20130212,1,53,50
19930801,24,34,40
20121022,7,53,23
20120430,15,54,58
20050912,6,14,26
20030131,16,34,27
20110519,10,31,44
19891101,11,51,51
20121022,16,27,55
20120430,1,3,40
20050912,10,20,27
19991101,4,2,39
19900701,2,52,10
19950801,16,18,50
19871001,15,1,57
20010730,8,53,14
20060418,2,42,23
20061024,0,28,36
19981001,20,8,16
20031217,23,54,41
20050811,16,43,57
20110209,16,51,0
20050822,17,36,7
20050708,10,19,24
19970501,20,2,58
20060602,8,52,3
19990501,9,6,34
20070919,18,4,52
19991101,9,11,57
19770101,24,7,43
20080930,18,58,8
20080930,19,47,19
20100609,14,33,37
20071010,24,38,18
20071010,4,36,6
19960101,6,50,17
20110916,23,40,46
20010803,11,42,45
19740601,15,59,37
19750201,13,59,35
20091231,18,40,13
19760301,15,12,10
20071115,21,14,12
20110715,10,19,39
20071023,24,15,24
20110714,16,58,31
20110714,21,7,39
20121019,14,25,3
20020430,5,53,59
20131114,14,22,12
20011113,12,17,14
19920401,2,31,33
19920401,19,27,35
20071220,8,55,4
20020430,23,36,59
20050107,14,32,7
19950601,17,42,47
19790101,4,52,11
20000831,3,2,13
19980401,18,42,45
19920501,21,12,9
19891101,11,56,9
19960201,21,39,8
20051101,0,56,3
20051101,15,24,4
19930901,15,10,17
20000320,20,26,44
20000816,15,3,41
20010518,12,25,1
19980501,19,57,39
20080819,20,34,32
20080819,0,36,49
20080819,0,40,24
20080819,17,56,52
20051101,6,17,24
19961201,10,39,26
19920401,15,46,14
19880801,2,43,34
20140725,23,47,59
20130322,5,37,7
20130701,6,15,21
20130701,22,13,32
20050415,5,17,13
20110414,9,47,22
19760901,4,57,29
19881201,4,4,5
19800201,24,4,20
20000731,5,27,53
20020802,24,8,9
20091021,7,41,55
20080829,17,56,34
20121026,10,23,28
19840301,11,16,43
19980801,22,13,29
19930701,0,29,5
20140620,2,25,53
19911001,2,1,5
19950701,4,58,42
19880401,2,29,45
19971201,2,54,9
20051031,18,43,33
20051031,0,37,49
20080707,17,49,47
20120723,9,33,42
20120907,10,28,1
20080520,14,19,12
19960401,9,9,1
20100511,9,15,31
20071211,16,58,42
20071211,18,37,23
19980701,2,45,21
20030807,4,22,18
19951001,4,57,31
19990401,14,37,55
19991001,23,33,2
19770801,0,30,32
20100830,16,11,41
19790601,24,50,20
20000724,20,3,5
19920401,24,11,52
20010830,2,14,56
19980701,23,34,37
20141017,9,17,27
19970701,10,1,15
20140725,12,16,44
19921001,17,55,2
20140722,14,9,21
19931201,23,5,13
20040816,13,18,55
19941201,2,31,12
20051028,16,0,0
20060331,11,6,2
19990401,24,0,4
20000414,24,2,27
20040519,23,50,5
19920601,1,9,2
20091222,14,58,56
19750201,3,36,30
20021203,19,45,31
20021203,4,0,42
20021203,18,12,48
20021203,18,11,52
20021203,3,49,29
20021203,0,14,38
20021203,21,36,18
20021203,11,41,22
19880401,1,35,53
19770701,23,36,6
19770701,10,31,12
20021203,3,56,8
20021203,14,13,6
20021203,15,14,29
20021203,19,16,42
20021203,5,17,54
20021203,19,7,39
19980101,5,6,2
20100517,2,37,12
19981201,22,54,31
20011212,1,0,33
20020214,19,12,54
19750601,24,56,28
20120628,14,27,2
19991221,18,34,43
20100514,2,53,51
20140508,20,55,40
20080529,13,55,21
20040701,1,2,10
20040915,8,3,9
20090415,14,55,6
20050225,11,0,31
19991101,11,11,53
20050624,5,37,27
